player_id,player_name,team_id,production_rank,production_ev,objective_rank,objective_ev,wheelo_ev,wheelo_rank,espn_ev,espn_rank,betfair_ev,betfair_rank,our_midpoint,our_internal_gap,n_external_sources,external_consensus_ev,external_min,external_max,external_range,external_source_label,our_external_gap,external_consensus_rank,agreement_category
12796,Dylan Stephens,north_melbourne,100.0,3.021880560534804,162,1.1355123672690597,1.0939999999999999,175.0,,,,,2.078696463901932,1.8863681932657441,1,1.0939999999999999,1.0939999999999999,1.0939999999999999,0.0,Wheelo benchmark,0.984696463901932,175.0,STRONG CONVERGENCE
12076,Dayne Zorko,brisbane_lions,101.0,2.9699825931264154,147,1.371877762565817,2.162,124.0,,,1.0,38.0,2.1709301778461163,1.5981048305605985,2,1.581,1.0,2.162,1.162,Wheelo + Betfair benchmark,0.5899301778461163,144.0,STRONG CONVERGENCE
12595,Tim Kelly,west_coast,102.0,2.8787756796389834,55,6.312494557531774,3.8009999999999997,85.0,,,,,4.5956351185853785,3.4337188778927903,1,3.8009999999999997,3.8009999999999997,3.8009999999999997,0.0,Wheelo benchmark,0.7946351185853788,78.0,PRODUCTION + EXTERNAL AGREE
12601,Jake Waterman,west_coast,103.0,2.847813283029821,149,1.326028219783721,2.393,118.0,,,,,2.0869207514067707,1.5217850632460999,1,2.393,2.393,2.393,0.0,Wheelo benchmark,-0.3060792485932291,118.0,STRONG CONVERGENCE
12844,Joel Amartey,sydney,104.0,2.83451857491108,163,1.1348935193102705,2.6430000000000002,112.0,,,3.0,9.0,1.9847060471106754,1.6996250556008097,2,2.8215000000000003,2.6430000000000002,3.0,0.35699999999999976,Wheelo + Betfair benchmark,-0.8367939528893249,107.0,STRONG CONVERGENCE
12688,Jordan Clark,fremantle,105.0,2.831977318605316,119,1.8965013973222176,1.9609999999999999,131.0,,,,,2.3642393579637666,0.9354759212830985,1,1.9609999999999999,1.9609999999999999,1.9609999999999999,0.0,Wheelo benchmark,0.40323935796376675,128.0,STRONG CONVERGENCE
12686,Noah Balta,richmond,106.0,2.830762032954881,69,4.327089355265722,2.678,111.0,,,,,3.5789256941103016,1.4963273223108406,1,2.678,2.678,2.678,0.0,Wheelo benchmark,0.9009256941103017,112.0,STRONG CONVERGENCE
13184,Harvey Langford,melbourne,107.0,2.8153844272750086,126,1.7698094177210169,2.4299999999999997,117.0,,,,,2.2925969224980127,1.0455750095539917,1,2.4299999999999997,2.4299999999999997,2.4299999999999997,0.0,Wheelo benchmark,-0.137403077501987,117.0,STRONG CONVERGENCE
11700,Patrick Dangerfield,geelong,108.0,2.757001682786188,83,3.321193536203684,3.265,99.0,,,,,3.0390976094949362,0.5641918534174963,1,3.265,3.265,3.265,0.0,Wheelo benchmark,-0.2259023905050639,93.0,STRONG CONVERGENCE
12703,Callum Wilkie,st_kilda,109.0,2.716874161829048,164,1.1273060702050617,4.681,72.0,,,,,1.922090116017055,1.5895680916239865,1,4.681,4.681,4.681,0.0,Wheelo benchmark,-2.758909883982945,65.0,STRONG CONVERGENCE
12710,Dylan Moore,hawthorn,110.0,2.6327538025938555,111,2.118186526369612,1.326,160.0,,,2.0,22.0,2.375470164481734,0.5145672762242435,2,1.663,1.326,2.0,0.6739999999999999,Wheelo + Betfair benchmark,0.712470164481734,138.0,STRONG CONVERGENCE
12563,Nick Larkey,north_melbourne,111.0,2.604318732477586,125,1.7837878903160314,1.793,138.0,,,2.0,22.0,2.1940533113968086,0.8205308421615545,2,1.8965,1.793,2.0,0.20700000000000007,Wheelo + Betfair benchmark,0.2975533113968085,130.0,STRONG CONVERGENCE
13140,Joel Freijah,western_bulldogs,112.0,2.5076788593743355,74,4.046808216346948,2.852,106.0,,,3.0,9.0,3.2772435378606417,1.5391293569726123,2,2.926,2.852,3.0,0.14800000000000013,Wheelo + Betfair benchmark,0.35124353786064155,102.0,STRONG CONVERGENCE
13103,Ryley Sanders,western_bulldogs,113.0,2.4894195311045606,107,2.152976056565452,2.685,110.0,,,,,2.3211977938350064,0.3364434745391085,1,2.685,2.685,2.685,0.0,Wheelo benchmark,-0.3638022061649937,111.0,STRONG CONVERGENCE
12566,Harry McKay,carlton,114.0,2.477538950152071,66,4.47113475690953,3.109,102.0,,,,,3.4743368535308004,1.993595806757459,1,3.109,3.109,3.109,0.0,Wheelo benchmark,0.36533685353080037,97.0,STRONG CONVERGENCE
12519,Jarrod Berry,brisbane_lions,115.0,2.437950714996892,151,1.3141333487607685,2.163,123.0,,,2.0,22.0,1.8760420318788302,1.1238173662361237,2,2.0815,2.0,2.163,0.1629999999999998,Wheelo + Betfair benchmark,-0.2054579681211699,124.0,STRONG CONVERGENCE
12925,Sam Durham,essendon,116.0,2.4297129732227774,47,8.015541923594325,4.154,79.0,,,2.0,22.0,5.222627448408551,5.585828950371548,2,3.077,2.0,4.154,2.154,Wheelo + Betfair benchmark,2.1456274484085514,98.0,PRODUCTION + EXTERNAL AGREE
12600,Liam Ryan,st_kilda,117.0,2.3708791566038467,229,0.5404225119676523,3.3499999999999996,96.0,,,,,1.4556508342857495,1.8304566446361945,1,3.3499999999999996,3.3499999999999996,3.3499999999999996,0.0,Wheelo benchmark,-1.8943491657142502,90.0,STRONG CONVERGENCE
12931,Jake Bowey,melbourne,118.0,2.35858432630124,225,0.5784087151309124,1.635,142.0,,,,,1.468496520716076,1.7801756111703275,1,1.635,1.635,1.635,0.0,Wheelo benchmark,-0.16650347928392395,139.0,STRONG CONVERGENCE
12412,Tom Papley,sydney,119.0,2.332088613370003,131,1.6926508580676638,2.15,125.0,,,1.0,38.0,2.0123697357188335,0.6394377553023392,2,1.575,1.0,2.15,1.15,Wheelo + Betfair benchmark,0.43736973571883353,145.0,STRONG CONVERGENCE
13026,Darcy Wilmot,brisbane_lions,120.0,2.3213582959079804,157,1.2180039179564086,2.745,109.0,,,,,1.7696811069321945,1.1033543779515718,1,2.745,2.745,2.745,0.0,Wheelo benchmark,-0.9753188930678056,109.0,STRONG CONVERGENCE
12165,Rory Laird,adelaide,121.0,2.305705440082743,236,0.4998479269750515,1.5490000000000002,147.0,,,,,1.402776683528897,1.8058575131076913,1,1.5490000000000002,1.5490000000000002,1.5490000000000002,0.0,Wheelo benchmark,-0.1462233164711031,147.0,STRONG CONVERGENCE
13041,Bodhi Uwland,gold_coast,122.0,2.285241523050704,190,0.8783278093416916,3.987,84.0,,,,,1.5817846661961978,1.4069137137090126,1,3.987,3.987,3.987,0.0,Wheelo benchmark,-2.4052153338038025,76.0,STRONG CONVERGENCE
12890,Jordon Sweet,port_adelaide,123.0,2.27712175255765,50,7.563735740958569,1.123,173.0,,,,,4.920428746758109,5.2866139884009185,1,1.123,1.123,1.123,0.0,Wheelo benchmark,3.7974287467581087,173.0,PRODUCTION + EXTERNAL AGREE
12836,Bailey Williams,west_coast,124.0,2.2444069409675635,59,5.577032601034906,,,,,,,3.9107197710012347,3.3326256600673427,0,,,,,insufficient external data,,,INSUFFICIENT EXTERNAL DATA
11898,Tom Liberatore,western_bulldogs,125.0,2.241730540455883,101,2.6244323621235144,1.9569999999999999,132.0,,,1.0,38.0,2.4330814512896985,0.3827018216676312,2,1.4785,1.0,1.9569999999999999,0.9569999999999999,Wheelo + Betfair benchmark,0.9545814512896986,153.0,STRONG CONVERGENCE
13075,Karl Worner,fremantle,126.0,2.1664154416100696,204,0.7436317897049769,2.286,120.0,,,,,1.4550236156575234,1.4227836519050927,1,2.286,2.286,2.286,0.0,Wheelo benchmark,-0.8309763843424767,120.0,STRONG CONVERGENCE
13110,Darcy Wilson,st_kilda,127.0,2.1303680514392487,155,1.2490482098446896,1.032,182.0,,,,,1.6897081306419692,0.8813198415945591,1,1.032,1.032,1.032,0.0,Wheelo benchmark,0.6577081306419692,182.0,STRONG CONVERGENCE
12497,Oliver Florent,carlton,128.0,2.096949124375316,197,0.7895251751619816,1.78,139.0,,,,,1.443237149768649,1.3074239492133346,1,1.78,1.78,1.78,0.0,Wheelo benchmark,-0.3367628502313511,135.0,STRONG CONVERGENCE
13160,Lawson Humphries,geelong,129.0,2.07372630123351,186,0.9323291810386884,1.953,133.0,,,,,1.503027741136099,1.1413971201948214,1,1.953,1.953,1.953,0.0,Wheelo benchmark,-0.449972258863901,129.0,STRONG CONVERGENCE
12903,Malcolm Rosas,sydney,130.0,2.050489861206495,386,0.0842082016082564,2.8619999999999997,105.0,,,,,1.0673490314073757,1.9662816595982384,1,2.8619999999999997,2.8619999999999997,2.8619999999999997,0.0,Wheelo benchmark,-1.794650968592624,103.0,STRONG CONVERGENCE
12871,Tanner Bruhn,geelong,131.0,2.0456616557448912,167,1.0863577392567558,3.407,93.0,,,,,1.5660096975008235,0.9593039164881354,1,3.407,3.407,3.407,0.0,Wheelo benchmark,-1.8409903024991765,88.0,STRONG CONVERGENCE
12598,Bayley Fritsch,melbourne,132.0,1.983153052940612,159,1.1706669323326075,1.615,144.0,,,,,1.57690999263661,0.8124861206080045,1,1.615,1.615,1.615,0.0,Wheelo benchmark,-0.03809000736339008,141.0,STRONG CONVERGENCE
13240,Tom McCarthy,west_coast,133.0,1.9799153064198785,144,1.3910238828013448,1.002,185.0,,,,,1.6854695946106117,0.5888914236185336,1,1.002,1.002,1.002,0.0,Wheelo benchmark,0.6834695946106117,185.0,STRONG CONVERGENCE
12873,Francis Evans,carlton,134.0,1.9753400129193608,182,0.9529503969783087,1.842,136.0,,,,,1.4641452049488348,1.022389615941052,1,1.842,1.842,1.842,0.0,Wheelo benchmark,-0.37785479505116526,133.0,STRONG CONVERGENCE
12502,Jy Simpkin,north_melbourne,135.0,1.935717208877207,88,3.174868139513244,2.539,115.0,,,,,2.5552926741952255,1.239150930636037,1,2.539,2.539,2.539,0.0,Wheelo benchmark,0.0162926741952254,114.0,STRONG CONVERGENCE
12418,Jayden Short,richmond,136.0,1.9199475854622328,244,0.4599559595380793,0.724,207.0,,,,,1.189951772500156,1.4599916259241534,1,0.724,0.724,0.724,0.0,Wheelo benchmark,0.46595177250015607,207.0,STRONG CONVERGENCE
12495,Dan Houston,collingwood,137.0,1.8818153305365213,166,1.0963381743077365,2.202,122.0,,,,,1.489076752422129,0.7854771562287848,1,2.202,2.202,2.202,0.0,Wheelo benchmark,-0.7129232475778711,122.0,STRONG CONVERGENCE
12291,Daniel McStay,collingwood,138.0,1.8483740746090715,75,3.9983252021661375,2.951,104.0,,,,,2.9233496383876045,2.149951127557066,1,2.951,2.951,2.951,0.0,Wheelo benchmark,-0.027650361612395535,101.0,HIGH DISAGREEMENT
13139,Joe Richards,port_adelaide,139.0,1.789999989041206,76,3.9220070299599183,1.587,146.0,,,,,2.856003509500562,2.1320070409187126,1,1.587,1.587,1.587,0.0,Wheelo benchmark,1.269003509500562,143.0,PRODUCTION + EXTERNAL AGREE
13197,Levi Ashcroft,brisbane_lions,140.0,1.778431059749802,196,0.8010301749090222,1.13,172.0,,,,,1.289730617329412,0.9774008848407799,1,1.13,1.13,1.13,0.0,Wheelo benchmark,0.15973061732941218,172.0,STRONG CONVERGENCE
13047,Matthew Johnson,fremantle,141.0,1.7699003274134573,102,2.365275627375212,2.515,116.0,,,,,2.0675879773943344,0.5953752999617545,1,2.515,2.515,2.515,0.0,Wheelo benchmark,-0.4474120226056657,115.0,STRONG CONVERGENCE
12690,Tom Atkins,geelong,142.0,1.763356143635349,90,3.12476183821912,1.46,154.0,,,,,2.4440589909272346,1.3614056945837707,1,1.46,1.46,1.46,0.0,Wheelo benchmark,0.9840589909272346,155.0,STRONG CONVERGENCE
12937,Brodie Kemp,carlton,143.0,1.7601884193709822,276,0.2990359395745701,1.198,166.0,,,,,1.0296121794727762,1.4611524797964122,1,1.198,1.198,1.198,0.0,Wheelo benchmark,-0.16838782052722379,165.0,STRONG CONVERGENCE
12408,Josh Dunkley,brisbane_lions,144.0,1.7458606360967093,113,2.036168496640497,1.802,137.0,,,,,1.8910145663686033,0.2903078605437879,1,1.802,1.802,1.802,0.0,Wheelo benchmark,0.08901456636860328,134.0,STRONG CONVERGENCE
12393,Ed Langdon,melbourne,145.0,1.7369394298980831,246,0.4520110866756583,0.887,193.0,,,,,1.0944752582868706,1.2849283432224248,1,0.887,0.887,0.887,0.0,Wheelo benchmark,0.20747525828687063,194.0,STRONG CONVERGENCE
12653,Harry Petty,melbourne,146.0,1.7021214948864651,94,2.917116108842678,1.207,165.0,,,,,2.3096188018645716,1.2149946139562129,1,1.207,1.207,1.207,0.0,Wheelo benchmark,1.1026188018645715,164.0,STRONG CONVERGENCE
12300,Tim Membrey,collingwood,147.0,1.6639805515773507,161,1.1434916922494107,1.101,174.0,,,,,1.4037361219133806,0.52048885932794,1,1.101,1.101,1.101,0.0,Wheelo benchmark,0.3027361219133806,174.0,STRONG CONVERGENCE
12061,Jack Crisp,collingwood,148.0,1.653583464247575,118,1.904729979386896,1.475,153.0,,,,,1.7791567218172355,0.25114651513932085,1,1.475,1.475,1.475,0.0,Wheelo benchmark,0.3041567218172354,154.0,STRONG CONVERGENCE
13031,Cam Mackenzie,hawthorn,149.0,1.649187133336161,96,2.8046790516868003,3.493,88.0,,,,,2.2269330925114805,1.1554919183506394,1,3.493,3.493,3.493,0.0,Wheelo benchmark,-1.2660669074885194,83.0,STRONG CONVERGENCE
12028,Stephen Coniglio,greater_western_sydney,150.0,1.6333958981401784,135,1.5683223266536297,2.003,130.0,,,,,1.600859112396904,0.06507357148654869,1,2.003,2.003,2.003,0.0,Wheelo benchmark,-0.4021408876030961,127.0,STRONG CONVERGENCE
13107,Colby McKercher,north_melbourne,151.0,1.6315137784622835,304,0.2087567157769854,1.632,143.0,,,,,0.9201352471196345,1.4227570626852981,1,1.632,1.632,1.632,0.0,Wheelo benchmark,-0.7118647528803654,140.0,STRONG CONVERGENCE
12851,Oliver Henry,geelong,152.0,1.5978464085050748,183,0.9454146946161798,1.1589999999999998,171.0,,,,,1.2716305515606272,0.652431713888895,1,1.1589999999999998,1.1589999999999998,1.1589999999999998,0.0,Wheelo benchmark,0.1126305515606274,170.0,STRONG CONVERGENCE
12417,Marc Pittonet,carlton,153.0,1.5845795839717458,93,2.928778505676422,1.4999999999999998,151.0,,,,,2.256679044824084,1.3441989217046761,1,1.4999999999999998,1.4999999999999998,1.4999999999999998,0.0,Wheelo benchmark,0.7566790448240843,151.0,STRONG CONVERGENCE
12150,Ollie Wines,port_adelaide,154.0,1.5752596978793472,77,3.836191898804382,1.8789999999999998,135.0,,,,,2.7057257983418648,2.2609322009250348,1,1.8789999999999998,1.8789999999999998,1.8789999999999998,0.0,Wheelo benchmark,0.826725798341865,132.0,HIGH DISAGREEMENT
12433,Aliir Aliir,port_adelaide,155.0,1.5703000920947223,248,0.4352318142579651,3.1910000000000003,100.0,,,,,1.0027659531763438,1.1350682778367571,1,3.1910000000000003,3.1910000000000003,3.1910000000000003,0.0,Wheelo benchmark,-2.1882340468236565,94.0,STRONG CONVERGENCE
12505,Tom Stewart,geelong,156.0,1.523082104567486,194,0.8242298443308158,2.0220000000000002,129.0,,,,,1.1736559744491508,0.6988522602366702,1,2.0220000000000002,2.0220000000000002,2.0220000000000002,0.0,Wheelo benchmark,-0.8483440255508494,126.0,STRONG CONVERGENCE
12948,Mitch Owens,st_kilda,157.0,1.522936212433608,141,1.4433772366356494,1.435,156.0,,,,,1.4831567245346289,0.07955897579795868,1,1.435,1.435,1.435,0.0,Wheelo benchmark,0.048156724534628825,158.0,STRONG CONVERGENCE
12518,Hugh McCluggage,brisbane_lions,158.0,1.5084926591758736,87,3.223796455823387,2.269,121.0,,,,,2.3661445574996303,1.7153037966475135,1,2.269,2.269,2.269,0.0,Wheelo benchmark,0.09714455749963014,121.0,STRONG CONVERGENCE
12498,Ben Ainsworth,carlton,159.0,1.470059030827088,148,1.3446920027481364,1.237,162.0,,,,,1.4073755167876123,0.12536702807895161,1,1.237,1.237,1.237,0.0,Wheelo benchmark,0.1703755167876122,161.0,STRONG CONVERGENCE
12485,Mabior Chol,hawthorn,160.0,1.4329048986009048,112,2.1065480002718155,0.443,239.0,,,,,1.76972644943636,0.6736431016709108,1,0.443,0.443,0.443,0.0,Wheelo benchmark,1.32672644943636,241.0,STRONG CONVERGENCE
12609,Jack Higgins,st_kilda,161.0,1.423923059549108,336,0.1441942373423262,1.1889999999999998,167.0,,,,,0.784058648445717,1.2797288222067817,1,1.1889999999999998,1.1889999999999998,1.1889999999999998,0.0,Wheelo benchmark,-0.4049413515542828,166.0,STRONG CONVERGENCE
13148,Nate Caddy,essendon,162.0,1.3810357564093043,235,0.5036865172278737,1.896,134.0,,,,,0.942361136818589,0.8773492391814306,1,1.896,1.896,1.896,0.0,Wheelo benchmark,-0.9536388631814109,131.0,STRONG CONVERGENCE
12777,Hayden Young,fremantle,163.0,1.3448180161532433,121,1.8601798174355784,1.7109999999999999,141.0,,,,,1.6024989167944108,0.5153618012823351,1,1.7109999999999999,1.7109999999999999,1.7109999999999999,0.0,Wheelo benchmark,-0.10850108320558904,137.0,STRONG CONVERGENCE
12542,Luke Ryan,fremantle,164.0,1.3445380996544265,206,0.7265958504252212,1.5270000000000001,149.0,,,,,1.0355669750398238,0.6179422492292053,1,1.5270000000000001,1.5270000000000001,1.5270000000000001,0.0,Wheelo benchmark,-0.4914330249601764,149.0,STRONG CONVERGENCE
11905,Jack Darling,north_melbourne,165.0,1.2883249461916193,160,1.143966498584359,0.9740000000000001,187.0,,,,,1.216145722387989,0.14435844760726035,1,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.0,Wheelo benchmark,0.24214572238798893,187.0,STRONG CONVERGENCE
12413,Callum Mills,sydney,166.0,1.280013065865255,217,0.6460746366079317,1.53,148.0,,,,,0.9630438512365934,0.6339384292573234,1,1.53,1.53,1.53,0.0,Wheelo benchmark,-0.5669561487634066,148.0,STRONG CONVERGENCE
12912,Josh Worrell,adelaide,167.0,1.2676105825924344,247,0.4404692432816552,0.845,198.0,,,,,0.8540399129370448,0.8271413393107792,1,0.845,0.845,0.845,0.0,Wheelo benchmark,0.00903991293704487,198.0,STRONG CONVERGENCE
12509,Will Hayward,carlton,168.0,1.261755828582014,201,0.7703658726145006,0.48,234.0,,,,,1.0160608505982573,0.49138995596751345,1,0.48,0.48,0.48,0.0,Wheelo benchmark,0.5360608505982574,236.0,STRONG CONVERGENCE
12558,Josh Battle,hawthorn,169.0,1.2427679461309404,226,0.5748182903528782,1.0610000000000002,177.0,,,,,0.9087931182419093,0.6679496557780622,1,1.0610000000000002,1.0610000000000002,1.0610000000000002,0.0,Wheelo benchmark,-0.15220688175809083,177.0,STRONG CONVERGENCE
12824,Sam Flanders,st_kilda,170.0,1.2257547835860567,220,0.6242350692563222,1.067,176.0,,,,,0.9249949264211894,0.6015197143297345,1,1.067,1.067,1.067,0.0,Wheelo benchmark,-0.14200507357881054,176.0,STRONG CONVERGENCE
12403,Daniel Rioli,gold_coast,171.0,1.2226975070145158,328,0.1586282150291941,1.484,152.0,,,,,0.690662861021855,1.0640692919853216,1,1.484,1.484,1.484,0.0,Wheelo benchmark,-0.793337138978145,152.0,STRONG CONVERGENCE
12441,Bailey Williams,western_bulldogs,172.0,1.2165114562525914,294,0.2368446635023098,1.437,155.0,,,,,0.7266780598774506,0.9796667927502816,1,1.437,1.437,1.437,0.0,Wheelo benchmark,-0.7103219401225495,157.0,STRONG CONVERGENCE
12166,Jack Macrae,st_kilda,173.0,1.209614039152945,98,2.6869166312603423,0.6739999999999999,214.0,,,,,1.9482653352066437,1.4773025921073972,1,0.6739999999999999,0.6739999999999999,0.6739999999999999,0.0,Wheelo benchmark,1.2742653352066438,215.0,STRONG CONVERGENCE
12567,Will Setterfield,essendon,174.0,1.1954314237564985,63,5.0107812171638,0.931,190.0,,,,,3.1031063204601494,3.815349793407302,1,0.931,0.931,0.931,0.0,Wheelo benchmark,2.1721063204601494,190.0,PRODUCTION + EXTERNAL AGREE
12357,Karl Amon,hawthorn,175.0,1.1646595150369978,264,0.3438104481371307,0.752,205.0,,,,,0.7542349815870643,0.8208490668998671,1,0.752,0.752,0.752,0.0,Wheelo benchmark,0.0022349815870642553,205.0,STRONG CONVERGENCE
13101,Harvey Thomas,greater_western_sydney,176.0,1.1302430136077106,128,1.7127386417852115,0.72,208.0,,,,,1.421490827696461,0.5824956281775009,1,0.72,0.72,0.72,0.0,Wheelo benchmark,0.7014908276964611,208.0,STRONG CONVERGENCE
12578,Patrick Lipinski,collingwood,177.0,1.0980380162375036,228,0.564053754503173,0.467,237.0,,,,,0.8310458853703383,0.5339842617343307,1,0.467,0.467,0.467,0.0,Wheelo benchmark,0.3640458853703383,239.0,STRONG CONVERGENCE
13022,Jai Serong,sydney,178.0,1.0696026054403749,191,0.8764967054908755,0.634,220.0,,,,,0.9730496554656252,0.19310589994949934,1,0.634,0.634,0.634,0.0,Wheelo benchmark,0.33904965546562515,221.0,STRONG CONVERGENCE
12434,Ben Keays,adelaide,179.0,1.0694886362597629,210,0.6994206029200443,0.705,210.0,,,,,0.8844546195899036,0.3700680333397186,1,0.705,0.705,0.705,0.0,Wheelo benchmark,0.1794546195899036,210.0,STRONG CONVERGENCE
11751,Steele Sidebottom,collingwood,180.0,1.062818458638337,256,0.3864673269007096,0.9470000000000001,188.0,,,,,0.7246428927695232,0.6763511317376273,1,0.9470000000000001,0.9470000000000001,0.9470000000000001,0.0,Wheelo benchmark,-0.22235710723047686,188.0,STRONG CONVERGENCE
12998,Massimo DAmbrosio,hawthorn,181.0,1.0584148246146523,212,0.6582249849377401,0.6809999999999999,213.0,,,,,0.8583199047761962,0.40018983967691224,1,0.6809999999999999,0.6809999999999999,0.6809999999999999,0.0,Wheelo benchmark,0.1773199047761963,214.0,STRONG CONVERGENCE
12627,Tom McCartin,sydney,182.0,1.0440565596632272,200,0.7712460559335815,1.3900000000000001,158.0,,,1.5,35.0,0.9076513077984043,0.27281050372964566,2,1.445,1.3900000000000001,1.5,0.10999999999999988,Wheelo + Betfair benchmark,-0.5373486922015958,156.0,STRONG CONVERGENCE
12967,Marcus Windhager,st_kilda,183.0,1.038819748425937,142,1.422743395384716,0.558,225.0,,,,,1.2307815719053266,0.383923646958779,1,0.558,0.558,0.558,0.0,Wheelo benchmark,0.6727815719053265,227.0,STRONG CONVERGENCE
12801,Michael Frederick,fremantle,184.0,1.0351834445374182,297,0.2305144855706999,1.3880000000000001,159.0,,,,,0.6328489650540591,0.8046689589667183,1,1.3880000000000001,1.3880000000000001,1.3880000000000001,0.0,Wheelo benchmark,-0.755151034945941,160.0,STRONG CONVERGENCE
12856,Lloyd Meek,hawthorn,185.0,1.0277441187807863,108,2.144113609788373,1.012,183.0,,,,,1.5859288642845797,1.1163694910075868,1,1.012,1.012,1.012,0.0,Wheelo benchmark,0.5739288642845797,183.0,STRONG CONVERGENCE
13195,Riley Bice,sydney,186.0,0.990738752263348,234,0.5112674207007022,0.6890000000000001,211.0,,,,,0.7510030864820251,0.47947133156264576,1,0.6890000000000001,0.6890000000000001,0.6890000000000001,0.0,Wheelo benchmark,0.062003086482025016,212.0,STRONG CONVERGENCE
12714,James Rowbottom,sydney,187.0,0.9845577539670728,89,3.141698884977032,0.815,202.0,,,,,2.063128319472052,2.157141131009959,1,0.815,0.815,0.815,0.0,Wheelo benchmark,1.2481283194720523,202.0,PRODUCTION + EXTERNAL AGREE
12537,Tim English,western_bulldogs,188.0,0.965668690788818,189,0.9169484439959764,0.934,189.0,,,,,0.9413085673923972,0.04872024679284159,1,0.934,0.934,0.934,0.0,Wheelo benchmark,0.007308567392397158,189.0,STRONG CONVERGENCE
12966,Neil Erasmus,fremantle,189.0,0.9435794279699308,203,0.764529883913315,0.36700000000000005,250.0,,,,,0.8540546559416229,0.17904954405661577,1,0.36700000000000005,0.36700000000000005,0.36700000000000005,0.0,Wheelo benchmark,0.48705465594162284,251.0,STRONG CONVERGENCE
12153,Mark Blicavs,geelong,190.0,0.9375956454923806,123,1.812254749456164,1.165,169.0,,,,,1.3749251974742722,0.8746591039637834,1,1.165,1.165,1.165,0.0,Wheelo benchmark,0.20992519747427218,168.0,STRONG CONVERGENCE
13292,Willem Duursma,west_coast,191.0,0.9372250010269242,193,0.8471390949891835,0.522,229.0,,,,,0.8921820480080538,0.09008590603774069,1,0.522,0.522,0.522,0.0,Wheelo benchmark,0.37018204800805377,231.0,STRONG CONVERGENCE
12367,Alex Neal-Bullen,adelaide,192.0,0.8992350617686422,179,1.002832149784206,0.48600000000000004,233.0,,,,,0.9510336057764242,0.10359708801556389,1,0.48600000000000004,0.48600000000000004,0.48600000000000004,0.0,Wheelo benchmark,0.4650336057764241,235.0,STRONG CONVERGENCE
13049,Bailey Humphrey,gold_coast,193.0,0.8931138132665835,187,0.9304561746726298,1.3980000000000001,157.0,,,,,0.9117849939696065,0.0373423614060463,1,1.3980000000000001,1.3980000000000001,1.3980000000000001,0.0,Wheelo benchmark,-0.4862150060303936,159.0,STRONG CONVERGENCE
12366,Peter Wright,essendon,194.0,0.8734509252755674,73,4.1068176383798045,0.98,186.0,,,,,2.490134281827686,3.233366713104237,1,0.98,0.98,0.98,0.0,Wheelo benchmark,1.510134281827686,186.0,PRODUCTION + EXTERNAL AGREE
12268,Jake Lloyd,sydney,195.0,0.8540710124303288,278,0.2919378210942809,0.182,288.0,,,,,0.5730044167623048,0.5621331913360479,1,0.182,0.182,0.182,0.0,Wheelo benchmark,0.39100441676230485,288.0,STRONG CONVERGENCE
12899,Nick Bryan,essendon,196.0,0.849310662297465,188,0.9188187374674434,1.275,161.0,,,1.0,38.0,0.8840646998824542,0.06950807516997837,2,1.1375,1.0,1.275,0.2749999999999999,Wheelo + Betfair benchmark,-0.2534353001175458,171.0,STRONG CONVERGENCE
12422,Darcy Byrne-Jones,port_adelaide,197.0,0.8128735151411622,275,0.302974556487423,0.667,217.0,,,,,0.5579240358142926,0.5098989586537392,1,0.667,0.667,0.667,0.0,Wheelo benchmark,-0.10907596418570742,218.0,STRONG CONVERGENCE
12750,Connor Idun,greater_western_sydney,198.0,0.8124292741845452,252,0.410567077665176,0.644,219.0,,,,,0.6114981759248606,0.4018621965193693,1,0.644,0.644,0.644,0.0,Wheelo benchmark,-0.03250182407513946,220.0,STRONG CONVERGENCE
12664,Kane Farrell,port_adelaide,199.0,0.7858703266781228,170,1.071731017026081,0.508,231.0,,,,,0.9288006718521019,0.28586069034795814,1,0.508,0.508,0.508,0.0,Wheelo benchmark,0.4208006718521019,233.0,STRONG CONVERGENCE
12177,Jarrod Witts,gold_coast,200.0,0.7851698688553301,154,1.2562564615344454,0.8580000000000001,196.0,,,1.0,38.0,1.0207131651948878,0.47108659267911523,2,0.929,0.8580000000000001,1.0,0.1419999999999999,Wheelo + Betfair benchmark,0.0917131651948877,191.0,STRONG CONVERGENCE
12276,Blake Acres,carlton,201.0,0.7787811196330937,284,0.2675080908374037,0.308,259.0,,,,,0.5231446052352486,0.51127302879569,1,0.308,0.308,0.308,0.0,Wheelo benchmark,0.21514460523524864,260.0,STRONG CONVERGENCE
12996,Daniel Turner,melbourne,202.0,0.7714488021599978,353,0.1212168882567512,0.874,195.0,,,,,0.44633284520837446,0.6502319139032466,1,0.874,0.874,0.874,0.0,Wheelo benchmark,-0.42766715479162554,196.0,STRONG CONVERGENCE
12778,Trent Rivers,melbourne,203.0,0.7560886016802227,286,0.2596501071249329,0.411,246.0,,,,,0.5078693544025779,0.4964384945552898,1,0.411,0.411,0.411,0.0,Wheelo benchmark,0.09686935440257788,248.0,STRONG CONVERGENCE
12592,Cam Rayner,brisbane_lions,204.0,0.7493734936976747,199,0.7813874941432805,0.816,201.0,,,,,0.7653804939204776,0.03201400044560576,1,0.816,0.816,0.816,0.0,Wheelo benchmark,-0.05061950607952237,201.0,STRONG CONVERGENCE
